S. Ujkani,29,Kosovo,72
G. Castellani,30,Argentina,72
L. Jiménez,34,Chile,72
Dener,26,Brazil,72
M. Flekken,25,Netherlands,72
Pedro Nuno,23,Portugal,72
D. Kamada,21,Japan,72
N. Bendtner,30,Denmark,72
Lee Chang Min,24,Korea Republic,72
João Pedro,21,Brazil,72
M. Bakakis,27,Greece,72
Zeng Cheng,31,China PR,72
M. James,26,England,72
G. Vural,30,Turkey,72
M. Pérez,27,Colombia,72
T. Chery,30,Netherlands,72
D. Milićević,32,Bosnia Herzegovina,72
G. McAuley,38,Northern Ireland,72
M. Barrow,25,Gambia,72
A. Scholz,25,Denmark,72
Timo Triano,34,Brazil,72
A. Elmohamady,30,Egypt,72
Lucas Piazon,24,Brazil,72
C. Baeza,24,Chile,72
Kim Min Jae,21,Korea Republic,72
Fábio Pacheco,30,Portugal,72
A. Maher,24,Netherlands,72
J. Akpa Akpro,25,Ivory Coast,72
M. Frey,23,Switzerland,72
S. Vittor,29,Argentina,72
Romarinho,27,Brazil,72
B. Srarfi,21,Tunisia,72
D. Khocholava,25,Georgia,72
C. Puggioni,37,Italy,72
T. Necid,28,Czech Republic,72
T. Lees,27,England,72
L. Castro,29,Colombia,72
P. Cissé,22,Senegal,72
Pimentiscinho,30,Brazil,72
E. Stevens,27,Republic of Ireland,72
Aitor,27,Spain,72
I. Hayden,23,England,72
R. Strieder,25,Germany,72
R. Noir,31,Argentina,72
Juankar,28,Spain,72
Brandon Thomas,23,Spain,72
J. Bijlow,20,Netherlands,72
H. Wilson,21,Wales,72
A. González,24,Argentina,72
C. Jean,22,France,72
T. Adams,19,United States,72
O. Zahustel,27,Czech Republic,72
Casadesús,33,Spain,72
T. Moulin,28,France,72
D. Riascos,32,Colombia,72
B. Osborn,23,England,72
Vieiraldo Junior,26,Brazil,72
P. Billing,22,Denmark,72
E. Ponce,21,Argentina,72
Enzo Merques,34,Brazil,72
Rômulo Calsede,30,Brazil,72
Marlion Simões,26,Brazil,72
Jota,27,Spain,72
Pedro Tiba,29,Portugal,72
M. Torsiglieri,30,Argentina,72
D. Maietta,35,Italy,72
E. Özgenç,33,Turkey,72
D. Buitrago,27,Colombia,72
C. Peralta,28,Colombia,72
A. Walke,35,Germany,72
R. Thelander,26,Denmark,72
E. Unsain,23,Argentina,72
Jorge Pombo,24,Spain,72
Porphirinho,30,Brazil,72
L. Cabrera,26,Uruguay,72
G. Núñez,30,Argentina,72
E. Berggreen,25,Denmark,72
E. Lamanna,28,Italy,72
K. Kusk,26,Denmark,72
R. Espinoza,31,Honduras,72
J. Bahebeck,25,France,72
C. Marshall,33,United States,72
Z. Ferhat,25,Algeria,72
M. Pack,27,England,72
P. Lasogga,26,Germany,72
D. Verde,22,Italy,72
Alessinito,34,Brazil,72
J. Nsame,25,Cameroon,72
A. Fransson,24,Sweden,72
J. Babin,31,France,72
L. Suárez,22,Argentina,72
R. Shotton,29,England,72
Rafa Soares,23,Portugal,72
J. Galván,26,Argentina,72
V. Belec,28,Slovenia,72
T. Lawrence,24,Wales,72
M. Sobottka,24,Germany,72
A. Farías,30,Argentina,72
F. Gaibor,26,Ecuador,72
Rafael Leão,19,Portugal,72
Fernandinho,32,Brazil,72
P. Crouch,37,England,72
S. Adegbenro,22,Nigeria,72
E. Martínez,25,Argentina,72
Roberto Torres,29,Spain,72
N. De la Cruz,21,Uruguay,72
Rúben Micael,31,Portugal,72
S. Koroki,31,Japan,72
C. Medjani,33,Algeria,72
M. Makola,32,South Africa,72
D. Sinkgraven,22,Netherlands,72
F. Romagna,21,Italy,72
Kiko Olivas,29,Spain,72
I. Balliu,26,Albania,72
T. Pledl,24,Germany,72
Leordinho Paes,30,Brazil,72
A. Tuanzebe,20,England,72
R. Wolf,30,Germany,72
L. Abecasis,28,Argentina,72
P. Kunde Malong,22,Cameroon,72
Y. Orozco,27,Venezuela,72
A. Bouzat,24,Argentina,72
L. Mothiba,22,South Africa,72
A. Rojas,32,Argentina,72
R. Walter,23,France,72
S. Gakpé,31,Togo,72
Joselu,27,Spain,72
Angulo,34,Spain,72
Ricardo Valente,27,Portugal,72
M. Kean,18,Italy,72
S. Dioudis,25,Greece,72
S. Pellissier,39,Italy,72
B. Afobe,25,DR Congo,72
C. Gytkjær,28,Denmark,72
Kim Jin Su,26,Korea Republic,72
A. Cerri,22,Italy,72
F. Hübner,27,Germany,72
R. Strebinger,25,Austria,72
A. Çalık,24,Turkey,72
J. Ledley,31,Wales,72
A. Mobara,24,South Africa,72
V. Găman,29,Romania,72
Hao Junmin,31,China PR,72
L. Aued,31,Argentina,72
C. Molinaro,34,Italy,72
S. Medina,26,Colombia,72
K. Diks,21,Netherlands,72
A. Büyük,30,Turkey,72
Guitián,27,Spain,72
C. Christie,25,Republic of Ireland,72
R. Žulj,26,Austria,72
João Afonso,28,Portugal,72
S. Decarli,26,Switzerland,72
R. McCormack,31,Scotland,72
B. Trawally,23,Gambia,72
R. Danzé,31,France,72
Hwang Hee Chan,22,Korea Republic,72
S. Coopman,23,Belgium,72
S. Perica,22,Croatia,72
A. Mena,30,Ecuador,72
Rubén García,24,Spain,72
Jairinhazo,30,Brazil,72
Diogo Dalot,19,Portugal,72
Pedro Sánchez,31,Spain,72
P. Arajuuri,30,Finland,72
Álex Fernández,25,Spain,72
Jessé Ledeiro,30,Brazil,72
T. Torun,28,Turkey,72
J. Windass,24,England,72
T. Romanczuk,26,Poland,72
K. Pedersen,23,Denmark,72
L. Carole,27,France,72
F. Al Muwallad,23,Saudi Arabia,72
S. van de Streek,25,Netherlands,72
Renato Santos,26,Portugal,72
Àngel Rangel,35,Spain,72
L. Reyes,27,Mexico,72
K. Letica,21,Croatia,72
C. Brunt,33,Northern Ireland,72
I. Mbenza,22,Belgium,72
A. Castro,23,Argentina,72
O. Nyland,27,Norway,72
M. Iori,36,Italy,72
D. Pavelka,27,Czech Republic,72
R. Keogh,31,Republic of Ireland,72
Adrián Burnabão,34,Brazil,72
F. Sammaritano,32,France,72
J. Fernández,30,Argentina,72
Munir,29,Morocco,72
J. Nieto,25,Colombia,72
Carlos Fernández,22,Spain,72
S. Mosquera,23,Colombia,72
J. Pereira,31,Mexico,72
Jorge Carvallinho,34,Brazil,72
R. Řezník,29,Czech Republic,72
Y. Mulumbu,31,DR Congo,72
A. Esswein,28,Germany,72
L. Boyé,22,Argentina,72
J. van Overeem,24,Netherlands,72
M. Mahi,24,Morocco,72
D. Henderson,21,England,72
I. Lewczuk,33,Poland,72
F. Kroos,27,Germany,72
F. Quignon,25,Argentina,72
D. N'Dinga,30,Congo,72
Welinton,29,Brazil,72
L. Jiménez,29,Colombia,72
N. Mushekwi,30,Zimbabwe,72
J. Jugas,26,Czech Republic,72
Claiton,33,Brazil,72
G. Zusi,31,United States,72
J. Mauri,22,Italy,72
L. Sigali,31,Argentina,72
I. Seck,28,Senegal,72
D. Gonzo,22,Paraguay,72
Su Boyang,29,China PR,72
L. Caldirola,27,Italy,72
G. Hauche,31,Argentina,72
B. Hrgota,25,Sweden,72
D. Morales,31,Argentina,72
M. Milligan,32,Australia,72
D. Čop,28,Croatia,72
A. Andrade,29,Colombia,72
F. Ricci,24,Italy,72
A. Ömür,19,Turkey,72
M. Erdinç,31,Turkey,72
D. Zabala,26,Uruguay,72
R. Canouse,23,United States,72
A. Hoffmann,25,Germany,72
J. Mattheij,25,Netherlands,72
M. Sprocati,24,Italy,72
J. Torres Nilo,30,Mexico,72
D. Kombarov,31,Russia,72
R. Métanire,28,Madagascar,72
João Schmidt,25,Brazil,72
H. Palacios,25,Colombia,72
Gao Lin,32,China PR,72
A. Gerndt,31,Sweden,72
H. Bandé,19,Burkina Faso,72
E. Jakupović,33,Switzerland,72
L. Ardente,36,Argentina,72
S. Koç,29,Germany,72
E. Andersen,25,Norway,72
E. Insúa,27,Argentina,72
Simy,26,Nigeria,72
G. Angella,29,Italy,72
Felipe,27,Brazil,72
J. Correa,25,Argentina,72
F. Coloccini,36,Argentina,72
S. Frei,32,United States,72
F. Ceravolo,31,Italy,72
F. Eboa Eboa,21,Cameroon,72
A. Abedzadeh,25,Iran,72
S. Gustafson,23,Sweden,72
A. Tello,21,Colombia,72
O. Hurmacı,31,Turkey,72
R. Gutiérrez,35,Chile,72
N. Murru,23,Italy,72
W. Zimmerman,25,United States,72
G. Lanaro,32,Argentina,72
I. Canuto,32,Argentina,72
S. Nakamura,40,Japan,72
Vasco Fernandes,31,Portugal,72
Luís Leal,31,São Tomé & Príncipe,72
M. González,37,Argentina,72
J. Barreiro,24,Colombia,72
Clayton Fildeiras,34,Brazil,72
N. Mazraoui,20,Morocco,72
Bruno Uvini,27,Brazil,72
R. Sigurjónsson,28,Iceland,72
P. Arriola,23,United States,72
E. Buendía,21,Argentina,72
G. Gillet,34,Belgium,72
B. Méndez,18,Uruguay,72
A. Briseño,24,Mexico,72
S. Sáez,33,Argentina,72
F. Zuqui,26,Argentina,72
R. Lamah,30,Belgium,72
Paulao Junqueiras,30,Brazil,72
G. Escobar,21,Argentina,72
S. Żurkowski,20,Poland,72
Diego Ângelo,32,Brazil,72
M. Johansson,26,Sweden,72
O. John,26,Netherlands,72
Filipe Augusto,24,Brazil,72
F. Lértora,27,Argentina,72
A. Barboza,23,Argentina,72
T. Savanier,26,France,72
Daniel Guimarães,31,Brazil,72
E. Ofori,23,Ghana,72
E. Karaca,28,Turkey,72
D. Di Gennaro,30,Italy,72
B. Ketkeophomphone,28,France,72
A. Henríquez,24,Chile,72
F. Angileri,24,Argentina,72
A. Matri,33,Italy,72
D. Banguero,28,Colombia,72
Nilsito Vilela,30,Brazil,72
Canella,30,Spain,72
M. Pérez García,33,Argentina,72
A. Khubulov,27,Russia,72
A. Costa,32,Italy,72
A. Morales,28,United States,72
S. Longo,26,Italy,72
L. Höler,23,Germany,72
Torrejón,32,Spain,72
Rogerinho,31,Brazil,72
Zhang Xizhe,27,China PR,72
Vítor Gomes,30,Portugal,72
R. van La Parra,27,Netherlands,72
V. Le Goff,28,France,72
Albentosa,29,Spain,72
S. Khaoui,23,Tunisia,72
H. Goitom,33,Eritrea,72
T. Howard,39,United States,72
C. Obasi,32,Nigeria,72
G. Fofana,25,France,72
L. Andersen,23,Denmark,72
D. Linsmayer,26,Germany,72
M. Goicoechea,30,Uruguay,72
Dankler,26,Brazil,72
J. Arango,27,Colombia,72
C. Chimino,30,Argentina,72
A. Traoré,23,Mali,72
S. Viera,35,Uruguay,72
L. Montes,32,Mexico,72
J. Garro,25,Argentina,72
A. Warda,24,Egypt,72
Varela,33,Portugal,72
M. Cuisance,18,France,72
J. Mercier,38,Argentina,72
E. Hallfreðsson,34,Iceland,72
T. Sušić,26,Bosnia Herzegovina,72
E. Gnahoré,24,France,72
N. Bertolo,32,Argentina,72
K. Nordfeldt,29,Sweden,72
R. Varga,28,Hungary,72
S. Yago,25,Burkina Faso,72
Hugo Rubiães,34,Brazil,72
J. Okore,25,Denmark,72
Y. Bammou,26,Morocco,72
B. Caicedo,26,Ecuador,72
A. Silbeira,22,Paraguay,72
N. Powell,24,England,72
O. Alanís,29,Mexico,72
Carleto Costinha,26,Brazil,72
R. Williams,29,Australia,72
G. Charbonnier,29,France,72
J. Egan,25,Republic of Ireland,72
L. Olaza,23,Uruguay,72
M. Kosanović,28,Serbia,72
F. Cerro,30,Argentina,72
S. Naismith,31,Scotland,72
Mauro Riboas,26,Brazil,72
Rafael Lopes,26,Portugal,72
David García,36,Spain,72
A. Mosquera,28,Colombia,72
O. Idrissi,22,Netherlands,72
Yu Hanchao,31,China PR,72
Hong Jeong Ho,28,Korea Republic,72
M. Schmiedebach,29,Germany,72
S. Badji,28,Senegal,72
R. Gómez,25,Argentina,72
D. Limnios,20,Greece,72
René,34,Spain,72
S. Scuffet,22,Italy,72
J. Rinne,25,Sweden,72
L. Agbenyenu,21,Ghana,72
Marcão,24,Brazil,72
J. Sala,26,Italy,72
A. Bamba,28,Ivory Coast,72
R. Quioto,26,Honduras,72
Santi da Bruma,34,Brazil,72
Y. En-Nesyri,21,Morocco,72
S. Jung,28,Germany,72
R. Matos,25,Brazil,72
Thiago Alminxa,26,Brazil,72
J. Lucumi,23,Colombia,72
T. Chevalier,31,France,72
S. Polter,27,Germany,72
M. Møller Dæhli,23,Norway,72
O. Boumal,28,Cameroon,72
K. Boyd,34,Scotland,72
Douglas,27,Brazil,72
M. Malyshev,25,Ukraine,72
M. Zaracho,20,Argentina,72
M. Shaparenko,19,Ukraine,72
J. Boye,31,Ghana,72
V. Regini,27,Italy,72
H. Martín,25,Mexico,72
C. Galano,27,Italy,72
Cristian Lodeira,26,Brazil,72
Josué Sá,26,Portugal,72
L. Menossi,24,Argentina,72
Adrián Marín,21,Spain,72
Aleñá,20,Spain,72
D. Maresic,18,Austria,72
O. Lewicki,25,Sweden,72
P. Bernardoni,21,France,72
Walter Silvieiro,26,Brazil,72
M. Waghorn,28,England,72
D. Álvarez,23,Mexico,72
M. Castagnetti,28,Italy,72
A. Davies,17,Canada,72
L. Mabiala,30,DR Congo,72
Y. Abdelhamid,30,Morocco,72
P. Rubio,29,Chile,72
C. Strandberg,22,Sweden,72
A. Shabanov,26,Ukraine,72
G. Brugman,25,Uruguay,72
Josué da Feira,26,Brazil,72
C. Pinsoglio,28,Italy,72
W. Foderingham,27,England,72
D. Arias,33,Colombia,72
D. Bouanga,23,Gabon,72
M. Olunga,24,Kenya,72
Murilo,23,Brazil,72
T. Trybull,25,Germany,72
I. Kiese Thelin,26,Sweden,72
T. Cardona,22,Argentina,72
C. Fassnacht,24,Switzerland,72
Y. Ouattara,34,Ivory Coast,72
Quique,28,Spain,72
M. Günok,29,Turkey,72
T. Kalas,25,Czech Republic,72
A. Briançon,23,France,72
S. Abdullahi,25,Nigeria,72
L. Štetina,26,Slovakia,72
K. Kerschbaumer,26,Austria,72
J. Tallo,25,Ivory Coast,72
P. Díaz,23,Chile,72
C. Gruezo,23,Ecuador,72
P. Gallese,28,Peru,72
J. Morrison,32,Scotland,72
J. Foyth,20,Argentina,72
D. Villalva,25,Argentina,72
B. Acosta,24,Honduras,72
R. Vargas,31,Venezuela,72
M. Ducksch,24,Germany,72
N. Asare,31,Ghana,72
J. Gressel,24,Germany,72
T. Oar,26,Australia,72
Fernando Bob,30,Brazil,72
C. Bernardi,28,Argentina,72
H. Dalsgaard,28,Denmark,72
G. Barry,37,England,72
J. Bottinelli,33,Argentina,72
D. Dibusz,27,Hungary,72
I. Diomandé,25,Ivory Coast,72
Y. Al Shahrani,26,Saudi Arabia,72
N. Boilesen,26,Denmark,72
S. Ben Youssef,29,Tunisia,72
G. Sara,30,Argentina,72
J. Otero,23,Colombia,72
A. Biyogo Poko,25,Gabon,72
L. Castellanos,34,Colombia,72
N. Maraš,22,Serbia,72
T. Letschert,25,Netherlands,72
F. Fontanini,28,Argentina,72
A. Hruška,32,Czech Republic,72
Martos,34,Spain,72
J. Jeanvier,25,France,72
J. Tagueu,24,Cameroon,72
C. Terzi,34,Italy,72
I. Piris,29,Paraguay,72
S. Moreira,23,France,72
Aketxe,24,Spain,72
S. Rieks,31,Denmark,72
F. Moubandje,28,Switzerland,72
P. Ankersen,27,Denmark,72
C. Falletti,25,Uruguay,72
Allano,23,Brazil,72
J. Morávek,28,Czech Republic,72
C. Riaño,29,Argentina,72
Aythami Artiles,32,Spain,72
J. Risdon,25,Australia,72
E. Alioski,26,FYR Macedonia,72
C. Robinson,23,Republic of Ireland,72
S. Bastien,21,Belgium,72
João Talocha,28,Portugal,72
J. Pollersbeck,23,Germany,72
M. Abeid,25,Algeria,72
M. Rzatkowski,28,Germany,72
Marcão,22,Brazil,72
Álvaro,27,Spain,72
B. Perlaza,26,Colombia,72
R. Sallai,21,Hungary,72
B. Kamara,18,France,72
T. Beugelsdijk,27,Netherlands,72
G. Giménez,26,Argentina,72
K. Lafferty,30,Northern Ireland,72
L. Díaz,21,Colombia,72
L. Benito,26,Switzerland,72
Raúl Lizoain,27,Spain,72
L. Reyes,27,Chile,72
P. Bardsley,33,Scotland,72
Jonas Damasto,34,Brazil,72
P. Da Silva,38,Paraguay,72
M. Rodríguez,23,Chile,72
J. Hugill,26,England,72
Thiago Cionek,32,Poland,72
A. Struna,27,Slovenia,72
R. Salinas,30,Mexico,72
Salva Sevilla,34,Spain,72
Y. Bissouma,21,Mali,72
M. Rohdén,27,Sweden,72
M. Demir,26,Turkey,72
D. Lezcano,28,Paraguay,72
J. Puncheon,32,England,72
M. Abarhoun,29,Morocco,72
W. Owusu,28,Ghana,72
Rúben Fernandes,32,Portugal,72
E. López,23,Mexico,72
O. Rivero,26,Uruguay,72
Joshuando Sá,34,Brazil,72
L. Martínez,20,Argentina,72
O. Şişmanoğlu,28,Germany,72
A. Zaldívar,24,Mexico,72
D. Guzman,28,Costa Rica,72
J. Jones,23,Northern Ireland,72
J. Güemez,26,Mexico,72
Jeff Meirson,26,Brazil,72
Camacho,24,Portugal,72
Nuno da Costa,27,Cape Verde,72
T. Zengin,34,Turkey,72
B. Jeannot,26,France,72
M. Oikonomou,25,Greece,72
P. Stojanović,22,Slovenia,72
B. Sarmiento,28,Argentina,72
J. Hamad,27,Sweden,72
A. Al Habsi,36,Oman,72
L. Miranda,24,Argentina,72
R. Holzhauser,25,Austria,72
Dani Giménez,34,Spain,72
Maycon,20,Brazil,72
H. Kiyotake,28,Japan,72
D. Maroh,31,Slovenia,72
E. Şen,29,Belgium,72
K. Onisiwo,26,Austria,72
S. Juklerød,24,Norway,72
P. Stenzel,22,Germany,72
M. Camara,21,Guinea,72
Douglas,30,Brazil,72
D. Le Tallec,28,France,72
R. Gosens,23,Germany,72
R. Bobadilla,31,Paraguay,72
K. Wolze,28,Germany,72
C. Basham,29,England,72
J. Cabot,24,France,72
Gonçalo Silva,27,Portugal,72
C. Arboleda,32,Colombia,72
G. Lajud,24,Mexico,72
Unai Simón,21,Spain,72
C. Knasmüllner,26,Austria,72
L. Lollo,31,Argentina,72
A. Milić,24,Croatia,72
Ronaldo Vieira,19,England,72
S. Bahoken,26,Cameroon,72
Ontiveros,20,Spain,72
N. Höfler,28,Germany,72
K. Acosta,22,United States,72
Kwoun Sun Tae,33,Korea Republic,72
A. Çamdalı,34,Germany,72
B. Linssen,27,Netherlands,72
M. Trotta,25,Italy,72
J. Dezi,26,Italy,72
Choi Chul Soon,31,Korea Republic,72
Danilo,26,Brazil,72
J. Savarino,21,Venezuela,72
M. Zeman,29,Czech Republic,72
N. Baker,27,England,72
M. Saymak,25,Netherlands,72
Yeom Ki Hun,35,Korea Republic,72
J. Murphy,28,Scotland,72
E. Prib,28,Russia,72
L. Phiri,23,South Africa,72
Jubal,24,Brazil,72
A. Cubas,22,Argentina,72
Luismi,26,Spain,72
A. Adnan,24,Iraq,72
Diogo Gonçalves,21,Portugal,72
Rui Fonte,28,Portugal,72
J. Bennett,28,England,72
S. Ortega,25,Germany,72
B. Białkowski,30,Poland,72
Ricardo Ryller,24,Brazil,72
J. Börner,27,Germany,72
Fran Mérida,28,Spain,72
Tito,32,Spain,72
S. Sensi,22,Italy,72
A. Weimann,26,Austria,72
Fernando Canesín,26,Brazil,72
I. Runje,27,Croatia,72
Vigaray,23,Spain,72
P. Olayinka,22,Nigeria,72
R. Delgado,28,Argentina,72
J. Wiland,37,Sweden,72
V. Figueroa,34,Argentina,72
Chiquinho,22,Portugal,72
C. Trimmel,31,Austria,72
S. Lletget,25,United States,72
C. Jullien,25,France,72
O. Alderete,21,Paraguay,72
A. Saelemaekers,19,Belgium,72
M. Vrančić,29,Bosnia Herzegovina,72
J. Uronen,23,Finland,72
K. Schindler,24,Ghana,72
Sin Jin Ho,29,Korea Republic,72
L. Haraslín,22,Slovakia,72
A. Fiola,28,Hungary,72
X. Schlager,20,Austria,72
N. Jelavić,32,Croatia,72
T. Ben Haim,28,Israel,72
Clinton Mata,25,Angola,72
S. Hutchinson,28,England,72
J. Russell,28,Scotland,72
S. Uçan,24,Turkey,72
Renato Neto,26,Brazil,72
J. Meram,29,Iraq,72
Jorge Miramón,29,Spain,72
A. Murgia,21,Italy,72
I. Ávila,27,Peru,72
T. Kaminski,25,Belgium,72
K. Zohore,24,Denmark,72
L. Ceppitelli,28,Italy,72
Nuno Coelho,30,Portugal,72
C. Mulgrew,32,Scotland,72
D. Dwyer,27,United States,72
J. Carrizo,34,Argentina,72
F. Peluso,34,Italy,72
M. van der Werff,29,Netherlands,72
M. Piedrahita,33,Colombia,72
V. Ayala,30,Paraguay,72
R. Alvarado,19,Mexico,72
D. Rossi,20,Uruguay,72
F. Pisacane,32,Italy,72
U. Ćosić,25,Serbia,72
Sebá,26,Brazil,72
D. Peralta,33,Colombia,72
R. Koch,21,Germany,72
A. Ghazal,26,Egypt,72
A. Federici,33,Australia,72
David Simón,28,Spain,72
M. Oršić,25,Croatia,72
Alexandre Frandeira,30,Brazil,72
A. Tettey,32,Norway,72
G. Hanley,26,Scotland,72
Cristian Herrera,27,Spain,72
R. Green,38,England,72
Gelson Dala,21,Angola,72
M. Higashiguchi,32,Japan,72
Jorge Teixeira,31,Portugal,72
R. Woods,24,England,72
S. Martinsson Ngouali,26,Gabon,72
W. Ángel,25,Venezuela,72
D. Villalpando,26,Mexico,72
M. Šitum,26,Croatia,72
T. Carroll,26,England,72
R. Elliot,32,Republic of Ireland,72
Sergio Sánchez,32,Spain,72
I. Cofie,26,Ghana,72
S. Byram,24,England,72
M. Cauteruccio,31,Uruguay,72
K. Molino,28,Trinidad & Tobago,72
L. Ariaudo,29,Italy,72
P. Klingmann,30,Germany,72
M. Thuram,20,France,72
Y. Cahuzac,33,France,72
Elustondo,31,Spain,72
S. Downing,33,England,72
L. Immers,32,Netherlands,72
C. Menéndez,30,Argentina,72
Vágner Corraldo,30,Brazil,72
Luso,33,Spain,72
C. Mavinga,27,DR Congo,72
F. Melchiorri,31,Italy,72
T. Doumbia,28,Mali,72
A. Trondsen,23,Norway,71
Sivera,21,Spain,71
Allison Sireo,30,Brazil,71
Z. Stieber,29,Hungary,71
S. Berahino,24,Burundi,71
O. Skúlason,35,Iceland,71
L. Koutris,22,Greece,71
M. Pektemek,29,Turkey,71
R. Schüller,27,Finland,71
Sergio Herrera,25,Spain,71
E. Kawashima,35,Japan,71
L. Memushaj,31,Albania,71
E. Fernandes,22,Switzerland,71
M. Valenzuela,19,Argentina,71
H. Lansbury,27,England,71
A. Gunn,22,England,71
A. Kamara,23,France,71
R. Riou,30,France,71
Jung Sung Ryong,33,Korea Republic,71
A. Caracciolo,28,Italy,71
Ewandro,22,Brazil,71
G. Holtmann,23,Germany,71
Erik Morán,27,Spain,71
Tobias Figueiredo,24,Portugal,71
I. Rossi,24,Argentina,71
Miltisco Paulino,30,Brazil,71
P. Brlek,24,Croatia,71
G. Bettini,25,Argentina,71
R. Kent,21,England,71
Jordi Calavera,22,Spain,71
M. Lešković,27,Croatia,71
G. Friend,30,England,71
S. Aydoğdu,27,Turkey,71
S. Gashi,29,Albania,71
O. Deschacht,37,Belgium,71
E. Cecchini,23,Argentina,71
T. Knipping,25,Germany,71
H. Yamaguchi,27,Japan,71
V. Aguilera,29,Argentina,71
J. Cavalli,36,France,71
L. Pasciuti,28,Italy,71
M. Makuszewski,28,Poland,71
L. Albertengo,27,Argentina,71
Serginho,31,Brazil,71
F. Schnellhardt,24,Germany,71
M. Pavone,36,Argentina,71
T. Goiginger,25,Austria,71
K. Beckerman,36,United States,71
Luis García,37,Spain,71
Lyanco,21,Brazil,71
A. Luci,33,Italy,71
Luca Sangalli,23,Spain,71
S. Ameobi,26,England,71
J. Price,25,England,71
Go Yo Han,30,Korea Republic,71
O. Hawsawi,32,Saudi Arabia,71
Jaime Romero,27,Spain,71
S. Grippo,29,Switzerland,71
F. Chalov,20,Russia,71
L. Siligardi,30,Italy,71
D. Appiah,26,France,71
S. Silva,37,Uruguay,71
J. Paterson,26,England,71
T. Barkhuizen,24,England,71
I. Bangoura,33,Guinea,71
S. Memišević,24,Bosnia Herzegovina,71
F. Tabanou,29,France,71
T. Hoogland,33,Germany,71
G. Pezzella,20,Italy,71
D. Kolovetsios,26,Greece,71
Enric Gallego,31,Spain,71
J. Garner,30,England,71
K. Bonifazi,22,Italy,71
Souza,30,Brazil,71
J. Adéoti,29,Benin,71
R. Caroca,28,Chile,71
D. Rosero Valencia,24,Colombia,71
M. Jonjić,27,Croatia,71
A. Tarek,26,Egypt,71
O. Fink,36,Germany,71
F. Macheda,26,Italy,71
M. Duffy,32,England,71
Y. Chibsah,25,Ghana,71
T. Schütz,30,Germany,71
Rodrigo Becão,22,Brazil,71
M. Loum,21,Senegal,71
D. Fletcher,34,Scotland,71
Vadillo,23,Spain,71
P. Klement,25,Germany,71
A. Gogia,26,Germany,71
A. Cole,37,England,71
K. Tsimikas,22,Greece,71
Mateus,34,Angola,71
Babanco,32,Cape Verde,71
X. Mercier,28,France,71
D. Nugent,33,England,71
N. Fernández,39,Argentina,71
O. Hernández,25,Germany,71
E. Mathoho,28,South Africa,71
B. Sarr,27,Senegal,71
A. Sagal,25,Chile,71
J. Grimm,31,France,71
M. Nyatama,30,South Africa,71
B. Touré,26,Mali,71
Diego González,23,Spain,71
S. Rosted,23,Norway,71
Y. Suzuki,22,Japan,71
I. Sacko,20,France,71
Flavio Paixão,33,Portugal,71
G. Fernández,34,Argentina,71
J. Hayes,30,Republic of Ireland,71
T. Ouwejan,22,Netherlands,71
D. Guerrero,30,Mexico,71
W. Routledge,33,England,71
C. Paterson,23,Scotland,71
Hwang Ui Jo,25,Korea Republic,71
G. Kvilitaia,24,Georgia,71
R. Krishna,30,Fiji,71
T. Castagne,22,Belgium,71
Léo Jardim,23,Brazil,71
Heitor Gesse,34,Brazil,71
L. Majer,20,Croatia,71
R. Carrera,26,Argentina,71
B. Celina,21,Kosovo,71
R. Matarrita,23,Costa Rica,71
L. Vitale,30,Italy,71
R. Gestede,29,Benin,71
Pedro López,34,Spain,71
J. Lucumi,20,Colombia,71
W. Endo,25,Japan,71
João Bardinho,34,Brazil,71
F. Barrientos,26,Argentina,71
P. Glykos,31,Greece,71
C. Moritz,28,Germany,71
E. Kachunga,26,DR Congo,71
S. Mendoza,26,Colombia,71
Diego Galo,34,Brazil,71
Lins,30,Brazil,71
G. Pegolo,37,Italy,71
U. Bulut,35,Turkey,71
Dani Calvo,24,Spain,71
Alam Araújo,26,Brazil,71
F. Andrijašević,27,Croatia,71
I. Fiolić,22,Croatia,71
M. Caire,29,Argentina,71
C. Adams,21,England,71
P. Škuletić,28,Serbia,71
G. Lux,36,Argentina,71
P. Kieszek,34,Poland,71
B. Cortés,23,Chile,71
S. Nishikawa,32,Japan,71
M. Lustig,31,Sweden,71
A. Bjelica,24,Serbia,71
G. Alcoba,33,Uruguay,71
J. Rhodes,28,Scotland,71
J. Campos,30,Bolivia,71
Borja Lasso,24,Spain,71
O. Cabezas,21,Colombia,71
G. Sunu,27,France,71
D. Williams,29,United States,71
Nuno Santos,23,Portugal,71
N. González,20,Argentina,71
M. Boland,31,Germany,71
M. Bianchetti,25,Italy,71
G. Celis,25,Colombia,71
Somália,29,Brazil,71
Y. El Ghanassy,27,Belgium,71
E. Finlay,27,United States,71
A. Uchida,30,Japan,71
N. Brighenti,28,Italy,71
I. Tajouri-Shradi,24,Libya,71
S. Abdullahi,21,Nigeria,71
Lionn,29,Brazil,71
J. Larsson,28,Sweden,71
T. Pachonik,23,Germany,71
F. Bellugou,31,France,71
Osmar,30,Spain,71
S. Motta,34,Colombia,71
Pau Torres,21,Spain,71
André Pereira,23,Portugal,71
Tiago Sá,23,Portugal,71
M. Coda,29,Italy,71
W. Mesloub,32,Algeria,71
M. Capuano,26,Italy,71
A. Henríquez,35,Colombia,71
G. Dorrans,31,Scotland,71
